Time	I_src_A	I_src_B	I_src_C
2.4811  	-0.145155	0.435163	-0.290008
2.48115  	-0.151713	0.436423	-0.28471
2.4812  	-0.158234	0.437575	-0.279341
2.48125  	-0.164716	0.43862	-0.273904
2.4813  	-0.171157	0.439556	-0.268398
2.48135  	-0.177556	0.440383	-0.262827
2.4814  	-0.183912	0.441102	-0.257191
2.48145  	-0.190222	0.441712	-0.251491
2.4815  	-0.196484	0.442214	-0.245729
2.48155  	-0.202699	0.442606	-0.239907
2.4816  	-0.208863	0.442888	-0.234025
2.48165  	-0.214976	0.443062	-0.228086
2.4817  	-0.221036	0.443126	-0.22209
2.48175  	-0.227041	0.443081	-0.21604
2.4818  	-0.232991	0.442927	-0.209936
2.48185  	-0.238883	0.442663	-0.20378
2.4819  	-0.244715	0.44229	-0.197575
2.48195  	-0.250488	0.441808	-0.19132
2.482  	-0.256199	0.441217	-0.185018
2.48205  	-0.261846	0.440517	-0.178671
2.4821  	-0.267429	0.439708	-0.172279
2.48215  	-0.272946	0.438791	-0.165845
2.4822  	-0.278395	0.437766	-0.15937
2.48225  	-0.283776	0.436632	-0.152856
2.4823  	-0.289087	0.435391	-0.146304
2.48235  	-0.294327	0.434043	-0.139716
2.4824  	-0.299494	0.432587	-0.133093
2.48245  	-0.304587	0.431025	-0.126438
2.4825  	-0.309604	0.429356	-0.119752
2.48255  	-0.314546	0.427581	-0.113035
2.4826  	-0.31941	0.425701	-0.106291
2.48265  	-0.324195	0.423716	-0.0995211
2.4827  	-0.3289	0.421626	-0.0927263
2.48275  	-0.333524	0.419432	-0.0859087
2.4828  	-0.338065	0.417135	-0.0790698
2.48285  	-0.342523	0.414735	-0.0722114
2.4829  	-0.346897	0.412232	-0.0653352
2.48295  	-0.351185	0.409628	-0.0584429
2.483  	-0.355387	0.406923	-0.0515361
2.48305  	-0.3595	0.404117	-0.0446167
2.4831  	-0.363525	0.401212	-0.0376862
2.48315  	-0.367461	0.398207	-0.0307465
2.4832  	-0.371305	0.395105	-0.0237991
2.48325  	-0.375059	0.391904	-0.0168459
2.4833  	-0.378719	0.388608	-0.00988852
2.48335  	-0.382286	0.385215	-0.00292871
2.4834  	-0.385759	0.381727	0.00403183
2.48345  	-0.389137	0.378145	0.0109914
2.4835  	-0.392418	0.37447	0.0179482
2.48355  	-0.395603	0.370702	0.0249006
2.4836  	-0.39869	0.366843	0.0318469
2.48365  	-0.401679	0.362893	0.0387853
2.4837  	-0.404568	0.358854	0.0457141
2.48375  	-0.407358	0.354727	0.0526317
2.4838  	-0.410048	0.350511	0.0595362
2.48385  	-0.412636	0.34621	0.0664261
2.4839  	-0.415122	0.341822	0.0732996
2.48395  	-0.417506	0.337351	0.080155
2.484  	-0.419787	0.332796	0.0869906
2.48405  	-0.421964	0.328159	0.0938048
2.4841  	-0.424037	0.323442	0.100596
2.48415  	-0.426006	0.318644	0.107362
2.4842  	-0.42787	0.313768	0.114102
2.48425  	-0.429627	0.308814	0.120813
2.4843  	-0.431279	0.303784	0.127495
2.48435  	-0.432825	0.29868	0.134145
2.4844  	-0.434264	0.293501	0.140762
2.48445  	-0.435595	0.28825	0.147345
2.4845  	-0.436819	0.282928	0.153891
2.48455  	-0.437936	0.277536	0.160399
2.4846  	-0.438944	0.272076	0.166868
2.48465  	-0.439844	0.266549	0.173295
2.4847  	-0.440635	0.260955	0.17968
2.48475  	-0.441318	0.255298	0.18602
2.4848  	-0.441892	0.249577	0.192314
2.48485  	-0.442356	0.243795	0.198561
2.4849  	-0.442712	0.237953	0.204759
2.48495  	-0.442958	0.232052	0.210907
2.485  	-0.443096	0.226093	0.217002
2.48505  	-0.443123	0.220079	0.223044
2.4851  	-0.443042	0.214011	0.229031
2.48515  	-0.442851	0.20789	0.234961
2.4852  	-0.442551	0.201717	0.240833
2.48525  	-0.442141	0.195495	0.246646
2.4853  	-0.441623	0.189225	0.252398
2.48535  	-0.440996	0.182907	0.258088
2.4854  	-0.440259	0.176545	0.263714
2.48545  	-0.439415	0.170139	0.269275
2.4855  	-0.438461	0.163691	0.27477
2.48555  	-0.4374	0.157203	0.280197
2.4856  	-0.436231	0.150676	0.285554
2.48565  	-0.434954	0.144112	0.290842
2.4857  	-0.433569	0.137512	0.296057
2.48575  	-0.432078	0.130879	0.301199
2.4858  	-0.43048	0.124213	0.306268
2.48585  	-0.428776	0.117516	0.31126
2.4859  	-0.426966	0.11079	0.316176
2.48595  	-0.425051	0.104037	0.321013
2.486  	-0.423031	0.0972588	0.325772
2.48605  	-0.420906	0.0904562	0.33045
2.4861  	-0.418678	0.0836313	0.335047
2.48615  	-0.416346	0.0767857	0.339561
2.4862  	-0.413912	0.0699212	0.343991
2.48625  	-0.411376	0.0630395	0.348336
2.4863  	-0.408738	0.0561422	0.352595
2.48635  	-0.405999	0.049231	0.356768
2.4864  	-0.40316	0.0423077	0.360852
2.48645  	-0.400221	0.0353739	0.364847
2.4865  	-0.397184	0.0284314	0.368752
2.48655  	-0.394049	0.0214819	0.372567
2.4866  	-0.390816	0.0145272	0.376289
2.48665  	-0.387487	0.00756877	0.379918
2.4867  	-0.384063	0.000608522	0.383454
2.48675  	-0.380544	-0.00635188	0.386895
2.4868  	-0.37693	-0.0133107	0.390241
2.48685  	-0.373224	-0.0202663	0.39349
2.4869  	-0.369426	-0.0272168	0.396643
2.48695  	-0.365537	-0.0341606	0.399697
2.487  	-0.361557	-0.041096	0.402653
2.48705  	-0.357488	-0.0480213	0.405509
2.4871  	-0.353331	-0.0549347	0.408266
2.48715  	-0.349087	-0.0618346	0.410922
2.4872  	-0.344757	-0.0687192	0.413476
2.48725  	-0.340341	-0.0755868	0.415928
2.4873  	-0.335842	-0.0824358	0.418278
2.48735  	-0.33126	-0.0892645	0.420524
2.4874  	-0.326596	-0.0960711	0.422667
2.48745  	-0.321851	-0.102854	0.424705
2.4875  	-0.317027	-0.109612	0.426639
2.48755  	-0.312125	-0.116342	0.428467
2.4876  	-0.307146	-0.123044	0.43019
2.48765  	-0.302091	-0.129715	0.431806
2.4877  	-0.296962	-0.136355	0.433316
2.48775  	-0.291759	-0.142961	0.434719
2.4878  	-0.286484	-0.149531	0.436015
2.48785  	-0.281139	-0.156065	0.437203
2.4879  	-0.275724	-0.16256	0.438284
2.48795  	-0.270241	-0.169015	0.439256
2.488  	-0.264691	-0.175428	0.440119
2.48805  	-0.259077	-0.181798	0.440875
2.4881  	-0.253398	-0.188123	0.441521
2.48815  	-0.247657	-0.194402	0.442059
2.4882  	-0.241854	-0.200633	0.442487
2.48825  	-0.235992	-0.206814	0.442806
2.4883  	-0.230072	-0.212944	0.443016
2.48835  	-0.224095	-0.219022	0.443117
2.4884  	-0.218062	-0.225046	0.443108
2.48845  	-0.211976	-0.231014	0.44299
2.4885  	-0.205838	-0.236925	0.442763
2.48855  	-0.199649	-0.242778	0.442426
2.4886  	-0.19341	-0.248571	0.441981
2.48865  	-0.187124	-0.254302	0.441426
2.4887  	-0.180792	-0.259971	0.440762
2.48875  	-0.174415	-0.265575	0.43999
2.4888  	-0.167995	-0.271114	0.439109
2.48885  	-0.161533	-0.276586	0.43812
2.4889  	-0.155032	-0.28199	0.437022
2.48895  	-0.148492	-0.287325	0.435817
2.489  	-0.141916	-0.292588	0.434504
2.48905  	-0.135305	-0.297779	0.433084
2.4891  	-0.12866	-0.302897	0.431557
2.48915  	-0.121984	-0.30794	0.429924
2.4892  	-0.115277	-0.312907	0.428184
2.48925  	-0.108542	-0.317797	0.426339
2.4893  	-0.101781	-0.322608	0.424389
2.48935  	-0.0949939	-0.32734	0.422334
2.4894  	-0.0881837	-0.331991	0.420175
2.48945  	-0.0813517	-0.336561	0.417912
2.4895  	-0.0744996	-0.341047	0.415546
2.48955  	-0.0676292	-0.345449	0.413078
2.4896  	-0.060742	-0.349765	0.410507
2.48965  	-0.0538399	-0.353996	0.407836
2.4897  	-0.0469245	-0.358139	0.405063
2.48975  	-0.0399975	-0.362194	0.402191
2.4898  	-0.0330607	-0.366159	0.39922
2.48985  	-0.0261156	-0.370034	0.39615
2.4899  	-0.0191642	-0.373818	0.392982
2.48995  	-0.012208	-0.377509	0.389717
2.49  	-0.00524881	-0.381108	0.386356
2.49005  	0.00171168	-0.384612	0.3829
2.4901  	0.00867174	-0.388021	0.379349
2.49015  	0.0156297	-0.391335	0.375705
2.4902  	0.0225837	-0.394552	0.371968
2.49025  	0.0295322	-0.397672	0.36814
2.4903  	0.0364735	-0.400693	0.36422
2.49035  	0.0434057	-0.403616	0.360211
2.4904  	0.0503272	-0.406439	0.356112
2.49045  	0.0572363	-0.409162	0.351926
2.4905  	0.0641312	-0.411784	0.347653
2.49055  	0.0710104	-0.414305	0.343294
2.4906  	0.077872	-0.416723	0.338851
2.49065  	0.0847144	-0.419038	0.334324
2.4907  	0.0915359	-0.42125	0.329714
2.49075  	0.0983348	-0.423358	0.325023
2.4908  	0.105109	-0.425361	0.320252
2.49085  	0.111858	-0.42726	0.315402
2.4909  	0.118579	-0.429053	0.310474
2.49095  	0.125271	-0.43074	0.305469
2.491  	0.131932	-0.432321	0.300389
2.49105  	0.138561	-0.433796	0.295235
2.4911  	0.145155	-0.435163	0.290008
2.49115  	0.151713	-0.436423	0.28471
2.4912  	0.158234	-0.437575	0.279341
2.49125  	0.164716	-0.43862	0.273904
2.4913  	0.171157	-0.439556	0.268398
2.49135  	0.177556	-0.440383	0.262827
2.4914  	0.183912	-0.441102	0.257191
2.49145  	0.190222	-0.441712	0.251491
2.4915  	0.196484	-0.442214	0.245729
2.49155  	0.202699	-0.442606	0.239907
2.4916  	0.208863	-0.442888	0.234025
2.49165  	0.214976	-0.443062	0.228086
2.4917  	0.221036	-0.443126	0.22209
2.49175  	0.227041	-0.443081	0.21604
2.4918  	0.232991	-0.442927	0.209936
2.49185  	0.238883	-0.442663	0.20378
2.4919  	0.244715	-0.44229	0.197575
2.49195  	0.250488	-0.441808	0.19132
2.492  	0.256199	-0.441217	0.185018
2.49205  	0.261846	-0.440517	0.178671
2.4921  	0.267429	-0.439708	0.172279
2.49215  	0.272946	-0.438791	0.165845
2.4922  	0.278395	-0.437766	0.15937
2.49225  	0.283776	-0.436632	0.152856
2.4923  	0.289087	-0.435391	0.146304
2.49235  	0.294327	-0.434043	0.139716
2.4924  	0.299494	-0.432587	0.133093
2.49245  	0.304587	-0.431025	0.126438
2.4925  	0.309604	-0.429356	0.119752
2.49255  	0.314546	-0.427581	0.113035
2.4926  	0.31941	-0.425701	0.106291
2.49265  	0.324195	-0.423716	0.0995211
2.4927  	0.3289	-0.421626	0.0927263
2.49275  	0.333524	-0.419432	0.0859087
2.4928  	0.338065	-0.417135	0.0790698
2.49285  	0.342523	-0.414735	0.0722114
2.4929  	0.346897	-0.412232	0.0653352
2.49295  	0.351185	-0.409628	0.0584429
2.493  	0.355387	-0.406923	0.0515361
2.49305  	0.3595	-0.404117	0.0446167
2.4931  	0.363525	-0.401212	0.0376862
2.49315  	0.367461	-0.398207	0.0307465
2.4932  	0.371305	-0.395105	0.0237991
2.49325  	0.375059	-0.391904	0.0168459
2.4933  	0.378719	-0.388608	0.00988852
2.49335  	0.382286	-0.385215	0.00292871
2.4934  	0.385759	-0.381727	-0.00403183
2.49345  	0.389137	-0.378145	-0.0109914
2.4935  	0.392418	-0.37447	-0.0179482
2.49355  	0.395603	-0.370702	-0.0249006
2.4936  	0.39869	-0.366843	-0.0318469
2.49365  	0.401679	-0.362893	-0.0387853
2.4937  	0.404568	-0.358854	-0.0457141
2.49375  	0.407358	-0.354727	-0.0526317
2.4938  	0.410048	-0.350511	-0.0595362
2.49385  	0.412636	-0.34621	-0.0664261
2.4939  	0.415122	-0.341822	-0.0732996
2.49395  	0.417506	-0.337351	-0.080155
2.494  	0.419787	-0.332796	-0.0869906
2.49405  	0.421964	-0.328159	-0.0938048
2.4941  	0.424037	-0.323442	-0.100596
2.49415  	0.426006	-0.318644	-0.107362
2.4942  	0.42787	-0.313768	-0.114102
2.49425  	0.429627	-0.308814	-0.120813
2.4943  	0.431279	-0.303784	-0.127495
2.49435  	0.432825	-0.29868	-0.134145
2.4944  	0.434264	-0.293501	-0.140762
2.49445  	0.435595	-0.28825	-0.147345
2.4945  	0.436819	-0.282928	-0.153891
2.49455  	0.437936	-0.277536	-0.160399
2.4946  	0.438944	-0.272076	-0.166868
2.49465  	0.439844	-0.266549	-0.173295
2.4947  	0.440635	-0.260955	-0.17968
2.49475  	0.441318	-0.255298	-0.18602
2.4948  	0.441892	-0.249577	-0.192314
2.49485  	0.442356	-0.243795	-0.198561
2.4949  	0.442712	-0.237953	-0.204759
2.49495  	0.442958	-0.232052	-0.210907
2.495  	0.443096	-0.226093	-0.217002
2.49505  	0.443123	-0.220079	-0.223044
2.4951  	0.443042	-0.214011	-0.229031
2.49515  	0.442851	-0.20789	-0.234961
2.4952  	0.442551	-0.201717	-0.240833
2.49525  	0.442141	-0.195495	-0.246646
2.4953  	0.441623	-0.189225	-0.252398
2.49535  	0.440996	-0.182907	-0.258088
2.4954  	0.440259	-0.176545	-0.263714
2.49545  	0.439415	-0.170139	-0.269275
2.4955  	0.438461	-0.163691	-0.27477
2.49555  	0.4374	-0.157203	-0.280197
2.4956  	0.436231	-0.150676	-0.285554
2.49565  	0.434954	-0.144112	-0.290842
2.4957  	0.433569	-0.137512	-0.296057
2.49575  	0.432078	-0.130879	-0.301199
2.4958  	0.43048	-0.124213	-0.306268
2.49585  	0.428776	-0.117516	-0.31126
2.4959  	0.426966	-0.11079	-0.316176
2.49595  	0.425051	-0.104037	-0.321013
2.496  	0.423031	-0.0972588	-0.325772
2.49605  	0.420906	-0.0904562	-0.33045
2.4961  	0.418678	-0.0836313	-0.335047
2.49615  	0.416346	-0.0767857	-0.339561
2.4962  	0.413912	-0.0699212	-0.343991
2.49625  	0.411376	-0.0630395	-0.348336
2.4963  	0.408738	-0.0561422	-0.352595
2.49635  	0.405999	-0.049231	-0.356768
2.4964  	0.40316	-0.0423077	-0.360852
2.49645  	0.400221	-0.0353739	-0.364847
2.4965  	0.397184	-0.0284314	-0.368752
2.49655  	0.394049	-0.0214819	-0.372567
2.4966  	0.390816	-0.0145272	-0.376289
2.49665  	0.387487	-0.00756877	-0.379918
2.4967  	0.384063	-0.000608522	-0.383454
2.49675  	0.380544	0.00635188	-0.386895
2.4968  	0.37693	0.0133107	-0.390241
2.49685  	0.373224	0.0202663	-0.39349
2.4969  	0.369426	0.0272168	-0.396643
2.49695  	0.365537	0.0341606	-0.399697
2.497  	0.361557	0.041096	-0.402653
2.49705  	0.357488	0.0480213	-0.405509
2.4971  	0.353331	0.0549347	-0.408266
2.49715  	0.349087	0.0618346	-0.410922
2.4972  	0.344757	0.0687192	-0.413476
2.49725  	0.340341	0.0755868	-0.415928
2.4973  	0.335842	0.0824358	-0.418278
2.49735  	0.33126	0.0892645	-0.420524
2.4974  	0.326596	0.0960711	-0.422667
2.49745  	0.321851	0.102854	-0.424705
2.4975  	0.317027	0.109612	-0.426639
2.49755  	0.312125	0.116342	-0.428467
2.4976  	0.307146	0.123044	-0.43019
2.49765  	0.302091	0.129715	-0.431806
2.4977  	0.296962	0.136355	-0.433316
2.49775  	0.291759	0.142961	-0.434719
2.4978  	0.286484	0.149531	-0.436015
2.49785  	0.281139	0.156065	-0.437203
2.4979  	0.275724	0.16256	-0.438284
2.49795  	0.270241	0.169015	-0.439256
2.498  	0.264691	0.175428	-0.440119
2.49805  	0.259077	0.181798	-0.440875
2.4981  	0.253398	0.188123	-0.441521
2.49815  	0.247657	0.194402	-0.442059
2.4982  	0.241854	0.200633	-0.442487
2.49825  	0.235992	0.206814	-0.442806
2.4983  	0.230072	0.212944	-0.443016
2.49835  	0.224095	0.219022	-0.443117
2.4984  	0.218062	0.225046	-0.443108
2.49845  	0.211976	0.231014	-0.44299
2.4985  	0.205838	0.236925	-0.442763
2.49855  	0.199649	0.242778	-0.442426
2.4986  	0.19341	0.248571	-0.441981
2.49865  	0.187124	0.254302	-0.441426
2.4987  	0.180792	0.259971	-0.440762
2.49875  	0.174415	0.265575	-0.43999
2.4988  	0.167995	0.271114	-0.439109
2.49885  	0.161533	0.276586	-0.43812
2.4989  	0.155032	0.28199	-0.437022
2.49895  	0.148492	0.287325	-0.435817
2.499  	0.141916	0.292588	-0.434504
2.49905  	0.135305	0.297779	-0.433084
2.4991  	0.12866	0.302897	-0.431557
2.49915  	0.121984	0.30794	-0.429924
2.4992  	0.115277	0.312907	-0.428184
2.49925  	0.108542	0.317797	-0.426339
2.4993  	0.101781	0.322608	-0.424389
2.49935  	0.0949939	0.32734	-0.422334
2.4994  	0.0881837	0.331991	-0.420175
2.49945  	0.0813517	0.336561	-0.417912
2.4995  	0.0744996	0.341047	-0.415546
2.49955  	0.0676292	0.345449	-0.413078
2.4996  	0.060742	0.349765	-0.410507
2.49965  	0.0538399	0.353996	-0.407836
2.4997  	0.0469245	0.358139	-0.405063
2.49975  	0.0399975	0.362194	-0.402191
2.4998  	0.0330607	0.366159	-0.39922
2.49985  	0.0261156	0.370034	-0.39615
2.4999  	0.0191642	0.373818	-0.392982
2.49995  	0.012208	0.377509	-0.389717
2.5  	0.00524881	0.381108	-0.386356
2.50005  	-0.00171168	0.384612	-0.3829
2.5001  	-0.00867174	0.388021	-0.379349
2.50015  	-0.0156297	0.391335	-0.375705
2.5002  	-0.0225837	0.394552	-0.371968
2.50025  	-0.0295322	0.397672	-0.36814
2.5003  	-0.0364735	0.400693	-0.36422
2.50035  	-0.0434057	0.403616	-0.360211
2.5004  	-0.0503272	0.406439	-0.356112
2.50045  	-0.0572363	0.409162	-0.351926
2.5005  	-0.0641312	0.411784	-0.347653
2.50055  	-0.0710104	0.414305	-0.343294
2.5006  	-0.077872	0.416723	-0.338851
2.50065  	-0.0847144	0.419038	-0.334324
2.5007  	-0.0915359	0.42125	-0.329714
2.50075  	-0.0983348	0.423358	-0.325023
2.5008  	-0.105109	0.425361	-0.320252
2.50085  	-0.111858	0.42726	-0.315402
2.5009  	-0.118579	0.429053	-0.310474
2.50095  	-0.125271	0.43074	-0.305469
2.501  	-0.131932	0.432321	-0.300389
2.50105  	-0.138561	0.433796	-0.295235
2.5011  	-0.145155	0.435163	-0.290008
2.50115  	-0.151713	0.436423	-0.28471
2.5012  	-0.158234	0.437575	-0.279341
2.50125  	-0.164716	0.43862	-0.273904
2.5013  	-0.171157	0.439556	-0.268398
2.50135  	-0.177556	0.440383	-0.262827
2.5014  	-0.183912	0.441102	-0.257191
2.50145  	-0.190222	0.441712	-0.251491
2.5015  	-0.196484	0.442214	-0.245729
2.50155  	-0.202699	0.442606	-0.239907
2.5016  	-0.208863	0.442888	-0.234025
2.50165  	-0.214976	0.443062	-0.228086
2.5017  	-0.221036	0.443126	-0.22209
2.50175  	-0.227041	0.443081	-0.21604
2.5018  	-0.232991	0.442927	-0.209936
2.50185  	-0.238883	0.442663	-0.20378
2.5019  	-0.244715	0.44229	-0.197575
2.50195  	-0.250488	0.441808	-0.19132
2.502  	-0.256199	0.441217	-0.185018
2.50205  	-0.261846	0.440517	-0.178671
2.5021  	-0.267429	0.439708	-0.172279
2.50215  	-0.272946	0.438791	-0.165845
2.5022  	-0.278395	0.437766	-0.15937
2.50225  	-0.283776	0.436632	-0.152856
2.5023  	-0.289087	0.435391	-0.146304
2.50235  	-0.294327	0.434043	-0.139716
2.5024  	-0.299494	0.432587	-0.133093
2.50245  	-0.304587	0.431025	-0.126438
2.5025  	-0.309604	0.429356	-0.119752
2.50255  	-0.314546	0.427581	-0.113035
2.5026  	-0.31941	0.425701	-0.106291
2.50265  	-0.324195	0.423716	-0.0995211
2.5027  	-0.3289	0.421626	-0.0927263
2.50275  	-0.333524	0.419432	-0.0859087
2.5028  	-0.338065	0.417135	-0.0790698
2.50285  	-0.342523	0.414735	-0.0722114
2.5029  	-0.346897	0.412232	-0.0653352
2.50295  	-0.351185	0.409628	-0.0584429
2.503  	-0.355387	0.406923	-0.0515361
2.50305  	-0.3595	0.404117	-0.0446167
2.5031  	-0.363525	0.401212	-0.0376862
2.50315  	-0.367461	0.398207	-0.0307465
2.5032  	-0.371305	0.395105	-0.0237991
2.50325  	-0.375059	0.391904	-0.0168459
2.5033  	-0.378719	0.388608	-0.00988852
2.50335  	-0.382286	0.385215	-0.00292871
2.5034  	-0.385759	0.381727	0.00403183
2.50345  	-0.389137	0.378145	0.0109914
2.5035  	-0.392418	0.37447	0.0179482
2.50355  	-0.395603	0.370702	0.0249006
2.5036  	-0.39869	0.366843	0.0318469
2.50365  	-0.401679	0.362893	0.0387853
2.5037  	-0.404568	0.358854	0.0457141
2.50375  	-0.407358	0.354727	0.0526317
2.5038  	-0.410048	0.350511	0.0595362
2.50385  	-0.412636	0.34621	0.0664261
2.5039  	-0.415122	0.341822	0.0732996
2.50395  	-0.417506	0.337351	0.080155
2.504  	-0.419787	0.332796	0.0869906
2.50405  	-0.421964	0.328159	0.0938048
2.5041  	-0.424037	0.323442	0.100596
2.50415  	-0.426006	0.318644	0.107362
2.5042  	-0.42787	0.313768	0.114102
2.50425  	-0.429627	0.308814	0.120813
2.5043  	-0.431279	0.303784	0.127495
2.50435  	-0.432825	0.29868	0.134145
2.5044  	-0.434264	0.293501	0.140762
2.50445  	-0.435595	0.28825	0.147345
2.5045  	-0.436819	0.282928	0.153891
2.50455  	-0.437936	0.277536	0.160399
2.5046  	-0.438944	0.272076	0.166868
2.50465  	-0.439844	0.266549	0.173295
2.5047  	-0.440635	0.260955	0.17968
2.50475  	-0.441318	0.255298	0.18602
2.5048  	-0.441892	0.249577	0.192314
2.50485  	-0.442356	0.243795	0.198561
2.5049  	-0.442712	0.237953	0.204759
2.50495  	-0.442958	0.232052	0.210907
2.505  	-0.443096	0.226093	0.217002
2.50505  	-0.443123	0.220079	0.223044
2.5051  	-0.443042	0.214011	0.229031
2.50515  	-0.442851	0.20789	0.234961
2.5052  	-0.442551	0.201717	0.240833
2.50525  	-0.442141	0.195495	0.246646
2.5053  	-0.441623	0.189225	0.252398
2.50535  	-0.440996	0.182907	0.258088
2.5054  	-0.440259	0.176545	0.263714
2.50545  	-0.439415	0.170139	0.269275
2.5055  	-0.438461	0.163691	0.27477
2.50555  	-0.4374	0.157203	0.280197
2.5056  	-0.436231	0.150676	0.285554
2.50565  	-0.434954	0.144112	0.290842
2.5057  	-0.433569	0.137512	0.296057
2.50575  	-0.432078	0.130879	0.301199
2.5058  	-0.43048	0.124213	0.306268
2.50585  	-0.428776	0.117516	0.31126
2.5059  	-0.426966	0.11079	0.316176
2.50595  	-0.425051	0.104037	0.321013
2.506  	-0.423031	0.0972588	0.325772
2.50605  	-0.420906	0.0904562	0.33045
2.5061  	-0.418678	0.0836313	0.335047
2.50615  	-0.416346	0.0767857	0.339561
2.5062  	-0.413912	0.0699212	0.343991
2.50625  	-0.411376	0.0630395	0.348336
2.5063  	-0.408738	0.0561422	0.352595
2.50635  	-0.405999	0.049231	0.356768
2.5064  	-0.40316	0.0423077	0.360852
2.50645  	-0.400221	0.0353739	0.364847
2.5065  	-0.397184	0.0284314	0.368752
2.50655  	-0.394049	0.0214819	0.372567
2.5066  	-0.390816	0.0145272	0.376289
2.50665  	-0.387487	0.00756877	0.379918
2.5067  	-0.384063	0.000608522	0.383454
2.50675  	-0.380544	-0.00635188	0.386895
2.5068  	-0.37693	-0.0133107	0.390241
2.50685  	-0.373224	-0.0202663	0.39349
2.5069  	-0.369426	-0.0272168	0.396643
2.50695  	-0.365537	-0.0341606	0.399697
2.507  	-0.361557	-0.041096	0.402653
2.50705  	-0.357488	-0.0480213	0.405509
2.5071  	-0.353331	-0.0549347	0.408266
2.50715  	-0.349087	-0.0618346	0.410922
2.5072  	-0.344757	-0.0687192	0.413476
2.50725  	-0.340341	-0.0755868	0.415928
2.5073  	-0.335842	-0.0824358	0.418278
2.50735  	-0.33126	-0.0892645	0.420524
2.5074  	-0.326596	-0.0960711	0.422667
2.50745  	-0.321851	-0.102854	0.424705
2.5075  	-0.317027	-0.109612	0.426639
2.50755  	-0.312125	-0.116342	0.428467
2.5076  	-0.307146	-0.123044	0.43019
2.50765  	-0.302091	-0.129715	0.431806
2.5077  	-0.296962	-0.136355	0.433316
2.50775  	-0.291759	-0.142961	0.434719
2.5078  	-0.286484	-0.149531	0.436015
2.50785  	-0.281139	-0.156065	0.437203
2.5079  	-0.275724	-0.16256	0.438284
2.50795  	-0.270241	-0.169015	0.439256
2.508  	-0.264691	-0.175428	0.440119
2.50805  	-0.259077	-0.181798	0.440875
2.5081  	-0.253398	-0.188123	0.441521
2.50815  	-0.247657	-0.194402	0.442059
2.5082  	-0.241854	-0.200633	0.442487
2.50825  	-0.235992	-0.206814	0.442806
2.5083  	-0.230072	-0.212944	0.443016
2.50835  	-0.224095	-0.219022	0.443117
2.5084  	-0.218062	-0.225046	0.443108
2.50845  	-0.211976	-0.231014	0.44299
2.5085  	-0.205838	-0.236925	0.442763
2.50855  	-0.199649	-0.242778	0.442426
2.5086  	-0.19341	-0.248571	0.441981
2.50865  	-0.187124	-0.254302	0.441426
2.5087  	-0.180792	-0.259971	0.440762
2.50875  	-0.174415	-0.265575	0.43999
2.5088  	-0.167995	-0.271114	0.439109
2.50885  	-0.161533	-0.276586	0.43812
2.5089  	-0.155032	-0.28199	0.437022
2.50895  	-0.148492	-0.287325	0.435817
2.509  	-0.141916	-0.292588	0.434504
2.50905  	-0.135305	-0.297779	0.433084
2.5091  	-0.12866	-0.302897	0.431557
2.50915  	-0.121984	-0.30794	0.429924
2.5092  	-0.115277	-0.312907	0.428184
2.50925  	-0.108542	-0.317797	0.426339
2.5093  	-0.101781	-0.322608	0.424389
2.50935  	-0.0949939	-0.32734	0.422334
2.5094  	-0.0881837	-0.331991	0.420175
2.50945  	-0.0813517	-0.336561	0.417912
2.5095  	-0.0744996	-0.341047	0.415546
2.50955  	-0.0676292	-0.345449	0.413078
2.5096  	-0.060742	-0.349765	0.410507
2.50965  	-0.0538399	-0.353996	0.407836
2.5097  	-0.0469245	-0.358139	0.405063
2.50975  	-0.0399975	-0.362194	0.402191
2.5098  	-0.0330607	-0.366159	0.39922
2.50985  	-0.0261156	-0.370034	0.39615
2.5099  	-0.0191642	-0.373818	0.392982
2.50995  	-0.012208	-0.377509	0.389717
2.51  	-0.00524881	-0.381108	0.386356
2.51005  	0.00171168	-0.384612	0.3829
2.5101  	0.00867174	-0.388021	0.379349
2.51015  	0.0156297	-0.391335	0.375705
2.5102  	0.0225837	-0.394552	0.371968
2.51025  	0.0295322	-0.397672	0.36814
2.5103  	0.0364735	-0.400693	0.36422
2.51035  	0.0434057	-0.403616	0.360211
2.5104  	0.0503272	-0.406439	0.356112
2.51045  	0.0572363	-0.409162	0.351926
2.5105  	0.0641312	-0.411784	0.347653
2.51055  	0.0710104	-0.414305	0.343294
2.5106  	0.077872	-0.416723	0.338851
2.51065  	0.0847144	-0.419038	0.334324
2.5107  	0.0915359	-0.42125	0.329714
2.51075  	0.0983348	-0.423358	0.325023
2.5108  	0.105109	-0.425361	0.320252
2.51085  	0.111858	-0.42726	0.315402
2.5109  	0.118579	-0.429053	0.310474
2.51095  	0.125271	-0.43074	0.305469
2.511  	0.131932	-0.432321	0.300389
2.51105  	0.138561	-0.433796	0.295235
2.5111  	0.145155	-0.435163	0.290008
2.51115  	0.151713	-0.436423	0.28471
2.5112  	0.158234	-0.437575	0.279341
2.51125  	0.164716	-0.43862	0.273904
2.5113  	0.171157	-0.439556	0.268398
2.51135  	0.177556	-0.440383	0.262827
2.5114  	0.183912	-0.441102	0.257191
2.51145  	0.190222	-0.441712	0.251491
2.5115  	0.196484	-0.442214	0.245729
2.51155  	0.202699	-0.442606	0.239907
2.5116  	0.208863	-0.442888	0.234025
