Time	I_src_A	I_src_B	I_src_C
2.4377	1.47191e-07	0.13488	-0.434791
2.43775	-3.00093e-08	0.141432	-0.436248
2.4378	1.45025e-07	0.147949	-0.437597
2.43785	-3.22034e-08	0.15443	-0.438838
2.4379	1.42803e-07	0.160873	-0.43997
2.43795	-3.44526e-08	0.167276	-0.440994
2.438	1.40527e-07	0.173638	-0.44191
2.43805	-3.67546e-08	0.179957	-0.442716
2.4381	1.38199e-07	0.186232	-0.443413
2.43815	-3.91074e-08	0.19246	-0.444
2.4382	1.35822e-07	0.198641	-0.444478
2.43825	-4.15084e-08	0.204774	-0.444847
2.4383	1.33398e-07	0.210855	-0.445105
2.43835	-4.39554e-08	0.216885	-0.445254
2.4384	1.30928e-07	0.222861	-0.445293
2.43845	-4.64459e-08	0.228782	-0.445222
2.4385	1.28417e-07	0.234647	-0.445041
2.43855	-4.89775e-08	0.240454	-0.444751
2.4386	1.25866e-07	0.246201	-0.44435
2.43865	-5.15476e-08	0.251888	-0.44384
2.4387	1.23277e-07	0.257512	-0.443221
2.43875	-5.41538e-08	0.263073	-0.442492
2.4388	1.20653e-07	0.268569	-0.441654
2.43885	-5.67934e-08	0.273999	-0.440707
2.4389	1.17998e-07	0.279361	-0.439651
2.43895	-5.94639e-08	0.284655	-0.438487
2.439	1.15313e-07	0.289878	-0.437214
2.43905	-6.21627e-08	0.295029	-0.435834
2.4391	1.12601e-07	0.300108	-0.434346
2.43915	-6.48869e-08	0.305113	-0.432751
2.4392	1.09865e-07	0.310042	-0.431049
2.43925	-6.76341e-08	0.314895	-0.429241
2.4393	1.07107e-07	0.31967	-0.427327
2.43935	-7.04014e-08	0.324367	-0.425308
2.4394	1.0433e-07	0.328983	-0.423183
2.43945	-7.31861e-08	0.333518	-0.420955
2.4395	1.01538e-07	0.337971	-0.418622
2.43955	-7.59856e-08	0.342341	-0.416186
2.4396	9.87318e-08	0.346626	-0.413647
2.43965	-7.87969e-08	0.350825	-0.411006
2.4397	9.59154e-08	0.354938	-0.408264
2.43975	-8.16174e-08	0.358963	-0.405421
2.4398	9.30912e-08	0.3629	-0.402479
2.43985	-8.44442e-08	0.366747	-0.399436
2.4399	9.02621e-08	0.370504	-0.396296
2.43995	-8.72746e-08	0.374169	-0.393057
2.44	8.74307e-08	0.377742	-0.389721
2.44005	-9.01058e-08	0.381222	-0.38629
2.4401	8.46001e-08	0.384608	-0.382763
2.44015	-9.2935e-08	0.387899	-0.379141
2.4402	8.17728e-08	0.391094	-0.375426
2.44025	-9.57593e-08	0.394193	-0.371619
2.4403	7.89517e-08	0.397194	-0.367719
2.44035	-9.85761e-08	0.400097	-0.363729
2.4404	7.61396e-08	0.402902	-0.35965
2.44045	-1.01382e-07	0.405607	-0.355481
2.4405	7.33393e-08	0.408212	-0.351225
2.44055	-1.04176e-07	0.410717	-0.346882
2.4406	7.05535e-08	0.41312	-0.342454
2.44065	-1.06953e-07	0.415421	-0.337941
2.4407	6.7785e-08	0.41762	-0.333344
2.44075	-1.09712e-07	0.419715	-0.328666
2.4408	6.50365e-08	0.421708	-0.323906
2.44085	-1.12449e-07	0.423596	-0.319066
2.4409	6.23107e-08	0.425379	-0.314148
2.44095	-1.15162e-07	0.427058	-0.309152
2.441	5.96103e-08	0.428631	-0.30408
2.44105	-1.17849e-07	0.430098	-0.298933
2.4411	5.69381e-08	0.43146	-0.293712
2.44115	-1.20506e-07	0.432714	-0.288419
2.4412	5.42965e-08	0.433863	-0.283054
2.44125	-1.23131e-07	0.434904	-0.27762
2.4413	5.16882e-08	0.435837	-0.272117
2.44135	-1.25721e-07	0.436663	-0.266547
2.4414	4.91158e-08	0.437382	-0.260911
2.44145	-1.28275e-07	0.437992	-0.255211
2.4415	4.65819e-08	0.438495	-0.249448
2.44155	-1.30788e-07	0.438889	-0.243623
2.4416	4.40889e-08	0.439175	-0.237738
2.44165	-1.3326e-07	0.439353	-0.231795
2.4417	4.16393e-08	0.439422	-0.225794
2.44175	-1.35687e-07	0.439383	-0.219738
2.4418	3.92355e-08	0.439235	-0.213627
2.44185	-1.38066e-07	0.438979	-0.207464
2.4419	3.68799e-08	0.438615	-0.201249
2.44195	-1.40397e-07	0.438143	-0.194985
2.442	3.45748e-08	0.437562	-0.188673
2.44205	-1.42676e-07	0.436873	-0.182314
2.4421	3.23224e-08	0.436077	-0.17591
2.44215	-1.44901e-07	0.435173	-0.169463
2.4422	3.01251e-08	0.434162	-0.162974
2.44225	-1.47069e-07	0.433043	-0.156445
2.4423	2.7985e-08	0.431818	-0.149877
2.44235	-1.4918e-07	0.430486	-0.143273
2.4424	2.59041e-08	0.429048	-0.136632
2.44245	-1.5123e-07	0.427504	-0.129959
2.4425	2.38846e-08	0.425855	-0.123253
2.44255	-1.53218e-07	0.4241	-0.116516
2.4426	2.19284e-08	0.422241	-0.109751
2.44265	-1.55142e-07	0.420278	-0.102959
2.4427	2.00375e-08	0.418211	-0.0961416
2.44275	-1.56999e-07	0.416041	-0.0893003
2.4428	1.82137e-08	0.413768	-0.082437
2.44285	-1.58789e-07	0.411393	-0.0755534
2.4429	1.64588e-08	0.408916	-0.0686511
2.44295	-1.60508e-07	0.406339	-0.0617319
2.443	1.47746e-08	0.403661	-0.0547974
2.44305	-1.62156e-07	0.400884	-0.0478494
2.4431	1.31627e-08	0.398008	-0.0408897
2.44315	-1.63731e-07	0.395034	-0.0339198
2.4432	1.16247e-08	0.391962	-0.0269416
2.44325	-1.65232e-07	0.388794	-0.0199567
2.4433	1.01622e-08	0.385529	-0.0129669
2.44335	-1.66656e-07	0.38217	-0.00597385
2.4434	8.7765e-09	0.378716	0.00102063
2.44345	-1.68002e-07	0.375169	0.00801486
2.4435	7.46907e-09	0.371529	0.0150071
2.44355	-1.6927e-07	0.367797	0.0219957
2.4436	6.24116e-09	0.363975	0.0289788
2.44365	-1.70457e-07	0.360063	0.0359548
2.4437	5.09401e-09	0.356062	0.0429219
2.44375	-1.71564e-07	0.351973	0.0498784
2.4438	4.02872e-09	0.347798	0.0568226
2.44385	-1.72587e-07	0.343536	0.0637528
2.4439	3.04636e-09	0.33919	0.0706672
2.44395	-1.73528e-07	0.33476	0.0775642
2.444	2.1479e-09	0.330248	0.0844421
2.44405	-1.74384e-07	0.325654	0.0912992
2.4441	1.33422e-09	0.320979	0.0981337
2.44415	-1.75155e-07	0.316226	0.104944
2.4442	6.06123e-10	0.311394	0.111728
2.44425	-1.7584e-07	0.306486	0.118485
2.4443	-3.56691e-11	0.301502	0.125213
2.44435	-1.76438e-07	0.296444	0.13191
2.4444	-5.90525e-10	0.291312	0.138574
2.44445	-1.76949e-07	0.286109	0.145204
2.4445	-1.0579e-09	0.280835	0.151798
2.44455	-1.77372e-07	0.275492	0.158355
2.4446	-1.43732e-09	0.27008	0.164872
2.44465	-1.77707e-07	0.264603	0.171349
2.4447	-1.72843e-09	0.259059	0.177784
2.44475	-1.77954e-07	0.253452	0.184175
2.4448	-1.93093e-09	0.247783	0.19052
2.44485	-1.78112e-07	0.242052	0.196818
2.4449	-2.04462e-09	0.236261	0.203068
2.44495	-1.78181e-07	0.230413	0.209268
2.445	-2.06939e-09	0.224507	0.215416
2.44505	-1.78161e-07	0.218546	0.221511
2.4451	-2.00522e-09	0.212531	0.227551
2.44515	-1.78052e-07	0.206464	0.233535
2.4452	-1.85218e-09	0.200345	0.239462
2.44525	-1.77855e-07	0.194178	0.245329
2.4453	-1.6104e-09	0.187962	0.251136
2.44535	-1.77568e-07	0.1817	0.256881
2.4454	-1.28013e-09	0.175393	0.262562
2.44545	-1.77194e-07	0.169043	0.268179
2.4455	-8.61697e-10	0.162651	0.27373
2.44555	-1.76731e-07	0.156219	0.279213
2.4456	-3.55514e-10	0.149749	0.284627
2.44565	-1.76181e-07	0.143241	0.289971
2.4457	2.3792e-10	0.136698	0.295243
2.44575	-1.75544e-07	0.130122	0.300443
2.4458	9.18019e-10	0.123513	0.305568
2.44585	-1.74821e-07	0.116874	0.310618
2.4459	1.68411e-09	0.110206	0.315591
2.44595	-1.74012e-07	0.103511	0.320487
2.446	2.53545e-09	0.0967901	0.325303
2.44605	-1.73118e-07	0.0900455	0.330039
2.4461	3.47118e-09	0.0832787	0.334694
2.44615	-1.7214e-07	0.0764914	0.339266
2.4462	4.49038e-09	0.0696852	0.343755
2.44625	-1.7108e-07	0.0628618	0.348158
2.4463	5.59205e-09	0.0560228	0.352476
2.44635	-1.69937e-07	0.0491701	0.356707
2.4464	6.77511e-09	0.0423052	0.360849
2.44645	-1.68713e-07	0.0354299	0.364903
2.4465	8.03838e-09	0.0285458	0.368867
2.44655	-1.6741e-07	0.0216547	0.372739
2.4466	9.38061e-09	0.0147583	0.37652
2.44665	-1.66029e-07	0.00785822	0.380208
2.4467	1.08005e-08	0.000956193	0.383802
2.44675	-1.64571e-07	-0.00594607	0.387301
2.4468	1.22966e-08	-0.0128469	0.390705
2.44685	-1.63037e-07	-0.0197445	0.394012
2.4469	1.38675e-08	-0.0266372	0.397222
2.44695	-1.61429e-07	-0.0335234	0.400334
2.447	1.55116e-08	-0.0404013	0.403348
2.44705	-1.59749e-07	-0.0472693	0.406261
2.4471	1.72273e-08	-0.0541255	0.409075
2.44715	-1.57998e-07	-0.0609685	0.411788
2.4472	1.90129e-08	-0.0677963	0.414399
2.44725	-1.56178e-07	-0.0746075	0.416907
2.4473	2.08666e-08	-0.0814002	0.419313
2.44735	-1.5429e-07	-0.0881729	0.421616
2.4474	2.27866e-08	-0.0949238	0.423814
2.44745	-1.52338e-07	-0.101651	0.425908
2.4475	2.4771e-08	-0.108354	0.427897
2.44755	-1.50322e-07	-0.115029	0.42978
2.4476	2.68179e-08	-0.121677	0.431557
2.44765	-1.48244e-07	-0.128294	0.433228
2.4477	2.89253e-08	-0.13488	0.434791
2.44775	-1.46107e-07	-0.141432	0.436248
2.4478	3.10909e-08	-0.147949	0.437597
2.44785	-1.43913e-07	-0.15443	0.438838
2.4479	3.33128e-08	-0.160873	0.43997
2.44795	-1.41664e-07	-0.167276	0.440994
2.448	3.55887e-08	-0.173638	0.44191
2.44805	-1.39361e-07	-0.179957	0.442716
2.4481	3.79164e-08	-0.186232	0.443413
2.44815	-1.37008e-07	-0.19246	0.444
2.4482	4.02936e-08	-0.198641	0.444478
2.44825	-1.34607e-07	-0.204774	0.444847
2.4483	4.27179e-08	-0.210855	0.445105
2.44835	-1.3216e-07	-0.216885	0.445254
2.4484	4.5187e-08	-0.222861	0.445293
2.44845	-1.29669e-07	-0.228782	0.445222
2.4485	4.76983e-08	-0.234647	0.445041
2.44855	-1.27138e-07	-0.240454	0.444751
2.4486	5.02495e-08	-0.246201	0.44435
2.44865	-1.24567e-07	-0.251888	0.44384
2.4487	5.2838e-08	-0.257512	0.443221
2.44875	-1.21961e-07	-0.263073	0.442492
2.4488	5.54612e-08	-0.268569	0.441654
2.44885	-1.19321e-07	-0.273999	0.440707
2.4489	5.81166e-08	-0.279361	0.439651
2.44895	-1.1665e-07	-0.284655	0.438487
2.449	6.08015e-08	-0.289878	0.437214
2.44905	-1.13952e-07	-0.295029	0.435834
2.4491	6.35134e-08	-0.300108	0.434346
2.44915	-1.11227e-07	-0.305113	0.432751
2.4492	6.62494e-08	-0.310042	0.431049
2.44925	-1.0848e-07	-0.314895	0.429241
2.4493	6.9007e-08	-0.31967	0.427327
2.44935	-1.05712e-07	-0.324367	0.425308
2.4494	7.17834e-08	-0.328983	0.423183
2.44945	-1.02927e-07	-0.333518	0.420955
2.4495	7.45758e-08	-0.337971	0.418622
2.44955	-1.00128e-07	-0.342341	0.416186
2.4496	7.73815e-08	-0.346626	0.413647
2.44965	-9.73163e-08	-0.350825	0.411006
2.4497	8.01978e-08	-0.354938	0.408264
2.44975	-9.44957e-08	-0.358963	0.405421
2.4498	8.30218e-08	-0.3629	0.402479
2.44985	-9.16687e-08	-0.366747	0.399436
2.4499	8.58508e-08	-0.370504	0.396296
2.44995	-8.88381e-08	-0.374169	0.393057
2.45	8.86819e-08	-0.377742	0.389721
2.45005	-8.60068e-08	-0.381222	0.38629
2.4501	9.15124e-08	-0.384608	0.382763
2.45015	-8.31774e-08	-0.387899	0.379141
2.4502	9.43395e-08	-0.391094	0.375426
2.45025	-8.03529e-08	-0.394193	0.371619
2.4503	9.71604e-08	-0.397194	0.367719
2.45035	-7.7536e-08	-0.400097	0.363729
2.4504	9.99724e-08	-0.402902	0.35965
2.45045	-7.47294e-08	-0.405607	0.355481
2.4505	1.02773e-07	-0.408212	0.351225
2.45055	-7.1936e-08	-0.410717	0.346882
2.4506	1.05558e-07	-0.41312	0.342454
2.45065	-6.91585e-08	-0.415421	0.337941
2.4507	1.08326e-07	-0.41762	0.333344
2.45075	-6.63997e-08	-0.419715	0.328666
2.4508	1.11075e-07	-0.421708	0.323906
2.45085	-6.36622e-08	-0.423596	0.319066
2.4509	1.138e-07	-0.425379	0.314148
2.45095	-6.09488e-08	-0.427058	0.309152
2.451	1.16501e-07	-0.428631	0.30408
2.45105	-5.82621e-08	-0.430098	0.298933
2.4511	1.19173e-07	-0.43146	0.293712
2.45115	-5.56049e-08	-0.432714	0.288419
2.4512	1.21814e-07	-0.433863	0.283054
2.45125	-5.29796e-08	-0.434904	0.27762
2.4513	1.24422e-07	-0.435837	0.272117
2.45135	-5.0389e-08	-0.436663	0.266547
2.4514	1.26994e-07	-0.437382	0.260911
2.45145	-4.78355e-08	-0.437992	0.255211
2.4515	1.29528e-07	-0.438495	0.249448
2.45155	-4.53217e-08	-0.438889	0.243623
2.4516	1.32021e-07	-0.439175	0.237738
2.45165	-4.28501e-08	-0.439353	0.231795
2.4517	1.34471e-07	-0.439422	0.225794
2.45175	-4.04231e-08	-0.439383	0.219738
2.4518	1.36874e-07	-0.439235	0.213627
2.45185	-3.80431e-08	-0.438979	0.207464
2.4519	1.3923e-07	-0.438615	0.201249
2.45195	-3.57125e-08	-0.438143	0.194985
2.452	1.41535e-07	-0.437562	0.188673
2.45205	-3.34335e-08	-0.436873	0.182314
2.4521	1.43787e-07	-0.436077	0.17591
2.45215	-3.12084e-08	-0.435173	0.169463
2.4522	1.45984e-07	-0.434162	0.162974
2.45225	-2.90394e-08	-0.433043	0.156445
2.4523	1.48124e-07	-0.431818	0.149877
2.45235	-2.69286e-08	-0.430486	0.143273
2.4524	1.50205e-07	-0.429048	0.136632
2.45245	-2.48782e-08	-0.427504	0.129959
2.4525	1.52224e-07	-0.425855	0.123253
2.45255	-2.28901e-08	-0.4241	0.116516
2.4526	1.5418e-07	-0.422241	0.109751
2.45265	-2.09663e-08	-0.420278	0.102959
2.4527	1.56071e-07	-0.418211	0.0961416
2.45275	-1.91087e-08	-0.416041	0.0893003
2.4528	1.57894e-07	-0.413768	0.082437
2.45285	-1.73191e-08	-0.411393	0.0755534
2.4529	1.59649e-07	-0.408916	0.0686511
2.45295	-1.55994e-08	-0.406339	0.0617319
2.453	1.61333e-07	-0.403661	0.0547974
2.45305	-1.39511e-08	-0.400884	0.0478494
2.4531	1.62945e-07	-0.398008	0.0408897
2.45315	-1.2376e-08	-0.395034	0.0339198
2.4532	1.64483e-07	-0.391962	0.0269416
2.45325	-1.08755e-08	-0.388794	0.0199567
2.4533	1.65945e-07	-0.385529	0.0129669
2.45335	-9.45125e-09	-0.38217	0.00597385
2.4534	1.6733e-07	-0.378716	-0.00102063
2.45345	-8.10453e-09	-0.375169	-0.00801486
2.4535	1.68638e-07	-0.371529	-0.0150071
2.45355	-6.83671e-09	-0.367797	-0.0219957
2.4536	1.69865e-07	-0.363975	-0.0289788
2.45365	-5.64903e-09	-0.360063	-0.0359548
2.4537	1.71012e-07	-0.356062	-0.0429219
2.45375	-4.54267e-09	-0.351973	-0.0498784
2.4538	1.72078e-07	-0.347798	-0.0568226
2.45385	-3.51872e-09	-0.343536	-0.0637528
2.4539	1.7306e-07	-0.33919	-0.0706672
2.45395	-2.5782e-09	-0.33476	-0.0775642
2.454	1.73958e-07	-0.330248	-0.0844421
2.45405	-1.72202e-09	-0.325654	-0.0912992
2.4541	1.74772e-07	-0.320979	-0.0981337
2.45415	-9.51035e-10	-0.316226	-0.104944
2.4542	1.75499e-07	-0.311394	-0.111728
2.45425	-2.66006e-10	-0.306486	-0.118485
2.4543	1.76141e-07	-0.301502	-0.125213
2.45435	3.32391e-10	-0.296444	-0.13191
2.4544	1.76696e-07	-0.291312	-0.138574
2.45445	8.43568e-10	-0.286109	-0.145204
2.4545	1.77163e-07	-0.280835	-0.151798
2.45455	1.26702e-09	-0.275492	-0.158355
2.4546	1.77542e-07	-0.27008	-0.164872
2.45465	1.60233e-09	-0.264603	-0.171349
2.4547	1.77833e-07	-0.259059	-0.177784
2.45475	1.84916e-09	-0.253452	-0.184175
2.4548	1.78036e-07	-0.247783	-0.19052
2.45485	2.00727e-09	-0.242052	-0.196818
2.4549	1.78149e-07	-0.236261	-0.203068
2.45495	2.07652e-09	-0.230413	-0.209268
2.455	1.78174e-07	-0.224507	-0.215416
2.45505	2.05682e-09	-0.218546	-0.221511
2.4551	1.78109e-07	-0.212531	-0.227551
2.45515	1.94819e-09	-0.206464	-0.233535
2.4552	1.77956e-07	-0.200345	-0.239462
2.45525	1.75076e-09	-0.194178	-0.245329
2.4553	1.77714e-07	-0.187962	-0.251136
2.45535	1.4647e-09	-0.1817	-0.256881
2.4554	1.77384e-07	-0.175393	-0.262562
2.45545	1.0903e-09	-0.169043	-0.268179
2.4555	1.76965e-07	-0.162651	-0.27373
2.45555	6.27937e-10	-0.156219	-0.279213
2.4556	1.76459e-07	-0.149749	-0.284627
2.45565	7.80602e-11	-0.143241	-0.289971
2.4557	1.75865e-07	-0.136698	-0.295243
2.45575	-5.58785e-10	-0.130122	-0.300443
2.4558	1.75185e-07	-0.123513	-0.305568
2.45585	-1.28197e-09	-0.116874	-0.310618
2.4559	1.74419e-07	-0.110206	-0.315591
2.45595	-2.09078e-09	-0.103511	-0.320487
2.456	1.73567e-07	-0.0967901	-0.325303
2.45605	-2.98443e-09	-0.0900455	-0.330039
2.4561	1.72631e-07	-0.0832787	-0.334694
2.45615	-3.96201e-09	-0.0764914	-0.339266
2.4562	1.71612e-07	-0.0696852	-0.343755
2.45625	-5.02258e-09	-0.0628618	-0.348158
2.4563	1.7051e-07	-0.0560228	-0.352476
2.45635	-6.16509e-09	-0.0491701	-0.356707
2.4564	1.69327e-07	-0.0423052	-0.360849
2.45645	-7.3884e-09	-0.0354299	-0.364903
2.4565	1.68063e-07	-0.0285458	-0.368867
2.45655	-8.69131e-09	-0.0216547	-0.372739
2.4566	1.66721e-07	-0.0147583	-0.37652
2.45665	-1.00725e-08	-0.00785822	-0.380208
2.4567	1.65301e-07	-0.000956193	-0.383802
2.45675	-1.15307e-08	0.00594607	-0.387301
2.4568	1.63805e-07	0.0128469	-0.390705
2.45685	-1.30644e-08	0.0197445	-0.394012
2.4569	1.62234e-07	0.0266372	-0.397222
2.45695	-1.46721e-08	0.0335234	-0.400334
2.457	1.60589e-07	0.0404013	-0.403348
2.45705	-1.63522e-08	0.0472693	-0.406261
2.4571	1.58873e-07	0.0541255	-0.409075
2.45715	-1.8103e-08	0.0609685	-0.411788
2.4572	1.57088e-07	0.0677963	-0.414399
2.45725	-1.99229e-08	0.0746075	-0.416907
2.4573	1.55234e-07	0.0814002	-0.419313
2.45735	-2.181e-08	0.0881729	-0.421616
2.4574	1.53314e-07	0.0949238	-0.423814
2.45745	-2.37625e-08	0.101651	-0.425908
2.4575	1.51329e-07	0.108354	-0.427897
2.45755	-2.57784e-08	0.115029	-0.42978
2.4576	1.49282e-07	0.121677	-0.431557
2.45765	-2.78558e-08	0.128294	-0.433228
2.4577	1.47174e-07	0.13488	-0.434791
2.45775	-2.99925e-08	0.141432	-0.436248
2.4578	1.45009e-07	0.147949	-0.437597
2.45785	-3.21866e-08	0.15443	-0.438838
2.4579	1.42787e-07	0.160873	-0.43997
2.45795	-3.44358e-08	0.167276	-0.440994
2.458	1.4051e-07	0.173638	-0.44191
2.45805	-3.67379e-08	0.179957	-0.442716
2.4581	1.38183e-07	0.186232	-0.443413
2.45815	-3.90906e-08	0.19246	-0.444
2.4582	1.35805e-07	0.198641	-0.444478
2.45825	-4.14916e-08	0.204774	-0.444847
2.4583	1.33381e-07	0.210855	-0.445105
2.45835	-4.39386e-08	0.216885	-0.445254
2.4584	1.30912e-07	0.222861	-0.445293
2.45845	-4.64291e-08	0.228782	-0.445222
2.4585	1.284e-07	0.234647	-0.445041
2.45855	-4.89607e-08	0.240454	-0.444751
2.4586	1.25849e-07	0.246201	-0.44435
2.45865	-5.15308e-08	0.251888	-0.44384
2.4587	1.2326e-07	0.257512	-0.443221
2.45875	-5.4137e-08	0.263073	-0.442492
2.4588	1.20637e-07	0.268569	-0.441654
2.45885	-5.67767e-08	0.273999	-0.440707
2.4589	1.17981e-07	0.279361	-0.439651
2.45895	-5.94472e-08	0.284655	-0.438487
2.459	1.15296e-07	0.289878	-0.437214
2.45905	-6.21459e-08	0.295029	-0.435834
2.4591	1.12584e-07	0.300108	-0.434346
2.45915	-6.48702e-08	0.305113	-0.432751
2.4592	1.09848e-07	0.310042	-0.431049
2.45925	-6.76173e-08	0.314895	-0.429241
2.4593	1.0709e-07	0.31967	-0.427327
2.45935	-7.03846e-08	0.324367	-0.425308
2.4594	1.04313e-07	0.328983	-0.423183
2.45945	-7.31694e-08	0.333518	-0.420955
2.4595	1.01521e-07	0.337971	-0.418622
2.45955	-7.59688e-08	0.342341	-0.416186
2.4596	9.8715e-08	0.346626	-0.413647
2.45965	-7.87801e-08	0.350825	-0.411006
2.4597	9.58986e-08	0.354938	-0.408264
2.45975	-8.16006e-08	0.358963	-0.405421
2.4598	9.30744e-08	0.3629	-0.402479
2.45985	-8.44274e-08	0.366747	-0.399436
2.4599	9.02453e-08	0.370504	-0.396296
2.45995	-8.72578e-08	0.374169	-0.393057
2.46	8.7414e-08	0.377742	-0.389721
2.46005	-9.0089e-08	0.381222	-0.38629
2.4601	8.45833e-08	0.384608	-0.382763
2.46015	-9.29182e-08	0.387899	-0.379141
2.4602	8.1756e-08	0.391094	-0.375426
2.46025	-9.57425e-08	0.394193	-0.371619
2.4603	7.89349e-08	0.397194	-0.367719
2.46035	-9.85593e-08	0.400097	-0.363729
2.4604	7.61228e-08	0.402902	-0.35965
2.46045	-1.01366e-07	0.405607	-0.355481
2.4605	7.33225e-08	0.408212	-0.351225
2.46055	-1.04159e-07	0.410717	-0.346882
2.4606	7.05367e-08	0.41312	-0.342454
2.46065	-1.06936e-07	0.415421	-0.337941
2.4607	6.77682e-08	0.41762	-0.333344
2.46075	-1.09695e-07	0.419715	-0.328666
2.4608	6.50197e-08	0.421708	-0.323906
2.46085	-1.12432e-07	0.423596	-0.319066
2.4609	6.22939e-08	0.425379	-0.314148
2.46095	-1.15145e-07	0.427058	-0.309152
2.461	5.95936e-08	0.428631	-0.30408
2.46105	-1.17832e-07	0.430098	-0.298933
2.4611	5.69213e-08	0.43146	-0.293712
2.46115	-1.20489e-07	0.432714	-0.288419
2.4612	5.42797e-08	0.433863	-0.283054
2.46125	-1.23114e-07	0.434904	-0.27762
2.4613	5.16714e-08	0.435837	-0.272117
2.46135	-1.25705e-07	0.436663	-0.266547
2.4614	4.90991e-08	0.437382	-0.260911
2.46145	-1.28258e-07	0.437992	-0.255211
2.4615	4.65651e-08	0.438495	-0.249448
2.46155	-1.30772e-07	0.438889	-0.243623
2.4616	4.40721e-08	0.439175	-0.237738
2.46165	-1.33243e-07	0.439353	-0.231795
2.4617	4.16225e-08	0.439422	-0.225794
2.46175	-1.3567e-07	0.439383	-0.219738
2.4618	3.92187e-08	0.439235	-0.213627
2.46185	-1.3805e-07	0.438979	-0.207464
2.4619	3.68631e-08	0.438615	-0.201249
2.46195	-1.4038e-07	0.438143	-0.194985
2.462	3.4558e-08	0.437562	-0.188673
2.46205	-1.42659e-07	0.436873	-0.182314
2.4621	3.23057e-08	0.436077	-0.17591
2.46215	-1.44884e-07	0.435173	-0.169463
2.4622	3.01083e-08	0.434162	-0.162974
2.46225	-1.47053e-07	0.433043	-0.156445
2.4623	2.79682e-08	0.431818	-0.149877
2.46235	-1.49163e-07	0.430486	-0.143273
2.4624	2.58873e-08	0.429048	-0.136632
2.46245	-1.51214e-07	0.427504	-0.129959
2.4625	2.38678e-08	0.425855	-0.123253
2.46255	-1.53202e-07	0.4241	-0.116516
2.4626	2.19116e-08	0.422241	-0.109751
2.46265	-1.55125e-07	0.420278	-0.102959
2.4627	2.00207e-08	0.418211	-0.0961416
2.46275	-1.56983e-07	0.416041	-0.0893003
2.4628	1.81969e-08	0.413768	-0.082437
2.46285	-1.58772e-07	0.411393	-0.0755534
2.4629	1.6442e-08	0.408916	-0.0686511
2.46295	-1.60492e-07	0.406339	-0.0617319
2.463	1.47578e-08	0.403661	-0.0547974
2.46305	-1.6214e-07	0.400884	-0.0478494
2.4631	1.31459e-08	0.398008	-0.0408897
2.46315	-1.63715e-07	0.395034	-0.0339198
2.4632	1.16079e-08	0.391962	-0.0269416
2.46325	-1.65215e-07	0.388794	-0.0199567
2.4633	1.01454e-08	0.385529	-0.0129669
2.46335	-1.66639e-07	0.38217	-0.00597385
2.4634	8.75972e-09	0.378716	0.00102063
2.46345	-1.67986e-07	0.375169	0.00801486
2.4635	7.45229e-09	0.371529	0.0150071
2.46355	-1.69253e-07	0.367797	0.0219957
2.4636	6.22438e-09	0.363975	0.0289788
2.46365	-1.70441e-07	0.360063	0.0359548
2.4637	5.07722e-09	0.356062	0.0429219
2.46375	-1.71547e-07	0.351973	0.0498784
2.4638	4.01194e-09	0.347798	0.0568226
2.46385	-1.72571e-07	0.343536	0.0637528
2.4639	3.02958e-09	0.33919	0.0706672
2.46395	-1.73511e-07	0.33476	0.0775642
2.464	2.13112e-09	0.330248	0.0844421
2.46405	-1.74367e-07	0.325654	0.0912992
2.4641	1.31744e-09	0.320979	0.0981337
2.46415	-1.75138e-07	0.316226	0.104944
2.4642	5.89342e-10	0.311394	0.111728
2.46425	-1.75823e-07	0.306486	0.118485
2.4643	-5.24506e-11	0.301502	0.125213
2.46435	-1.76421e-07	0.296444	0.13191
2.4644	-6.07306e-10	0.291312	0.138574
2.46445	-1.76932e-07	0.286109	0.145204
2.4645	-1.07468e-09	0.280835	0.151798
2.46455	-1.77355e-07	0.275492	0.158355
2.4646	-1.4541e-09	0.27008	0.164872
2.46465	-1.7769e-07	0.264603	0.171349
2.4647	-1.74521e-09	0.259059	0.177784
2.46475	-1.77937e-07	0.253452	0.184175
2.4648	-1.94771e-09	0.247783	0.19052
2.46485	-1.78095e-07	0.242052	0.196818
2.4649	-2.0614e-09	0.236261	0.203068
2.46495	-1.78164e-07	0.230413	0.209268
2.465	-2.08618e-09	0.224507	0.215416
2.46505	-1.78144e-07	0.218546	0.221511
2.4651	-2.02201e-09	0.212531	0.227551
2.46515	-1.78035e-07	0.206464	0.233535
2.4652	-1.86896e-09	0.200345	0.239462
2.46525	-1.77838e-07	0.194178	0.245329
2.4653	-1.62718e-09	0.187962	0.251136
2.46535	-1.77552e-07	0.1817	0.256881
2.4654	-1.29691e-09	0.175393	0.262562
2.46545	-1.77177e-07	0.169043	0.268179
2.4655	-8.78479e-10	0.162651	0.27373
2.46555	-1.76714e-07	0.156219	0.279213
2.4656	-3.72296e-10	0.149749	0.284627
2.46565	-1.76164e-07	0.143241	0.289971
2.4657	2.21139e-10	0.136698	0.295243
2.46575	-1.75527e-07	0.130122	0.300443
2.4658	9.01238e-10	0.123513	0.305568
2.46585	-1.74804e-07	0.116874	0.310618
2.4659	1.66733e-09	0.110206	0.315591
2.46595	-1.73995e-07	0.103511	0.320487
2.466	2.51866e-09	0.0967901	0.325303
